Stage,Start_Equation,Target_Equation,ChangeType,ChangedIndex1,From1,To1,ChangedIndex2,From2,To2,ChangedIndex3,From3,To3,ChangedIndex4,From4,To4,Start_Tokens,Target_Tokens
1026,'-0+-6=-15','-9+-6=-15',single,1,0,9,,,,,,,,,,'-;0;+;-;6;=;-;1;5','-;9;+;-;6;=;-;1;5'
1027,'-3+-9=-6','-3+-5=-8',multi,4,9,5,7,6,8,,,,,,,'-;3;+;-;9;=;-;6','-;3;+;-;5;=;-;8'
1028,'2+-2=-1','2+-3=-1',single,3,2,3,,,,,,,,,,'2;+;-;2;=;-;1','2;+;-;3;=;-;1'
1029,'-6+6=6','-6+6=0',single,5,6,0,,,,,,,,,,'-;6;+;6;=;6','-;6;+;6;=;0'
1030,'-9--6=-2','-9--6=-3',single,7,2,3,,,,,,,,,,'-;9;-;-;6;=;-;2','-;9;-;-;6;=;-;3'
1031,'8=-5+11','8=-3+11',single,3,5,3,,,,,,,,,,'8;=;-;5;+;11','8;=;-;3;+;11'
1032,'11=-1--5','4=-1--5',single,0,11,4,,,,,,,,,,'11;=;-;1;-;-;5','4;=;-;1;-;-;5'
1033,'-11+-3=-7','-4+-3=-7',single,1,11,4,,,,,,,,,,'-;11;+;-;3;=;-;7','-;4;+;-;3;=;-;7'
1034,'-11+-3=-13','-11+-2=-13',single,4,3,2,,,,,,,,,,'-;11;+;-;3;=;-;1;3','-;11;+;-;2;=;-;1;3'
1035,'8+-6=-1','8+-9=-1',single,3,6,9,,,,,,,,,,'8;+;-;6;=;-;1','8;+;-;9;=;-;1'
1036,'-6=-1--5','-6--1=-5',multi,2,=,-,5,-,=,,,,,,,'-;6;=;-;1;-;-;5','-;6;-;-;1;=;-;5'
1037,'-0+5=-1','-6+5=-1',single,1,0,6,,,,,,,,,,'-;0;+;5;=;-;1','-;6;+;5;=;-;1'
1038,'-5+11=0','-5+11=6',single,5,0,6,,,,,,,,,,'-;5;+;11;=;0','-;5;+;11;=;6'
1039,'8+-8=9','8+-8=0',single,5,9,0,,,,,,,,,,'8;+;-;8;=;9','8;+;-;8;=;0'
1040,'-11--9=-3','-11--9=-2',single,7,3,2,,,,,,,,,,'-;11;-;-;9;=;-;3','-;11;-;-;9;=;-;2'
1041,'-1+3=3','-1+3=2',single,5,3,2,,,,,,,,,,'-;1;+;3;=;3','-;1;+;3;=;2'
1042,'-5=-4+1','-3=-4+1',single,1,5,3,,,,,,,,,,'-;5;=;-;4;+;1','-;3;=;-;4;+;1'
1043,'8+-8=6','8+-8=0',single,5,6,0,,,,,,,,,,'8;+;-;8;=;6','8;+;-;8;=;0'
1044,'-9--6=3','-5--8=3',multi,1,9,5,4,6,8,,,,,,,'-;9;-;-;6;=;3','-;5;-;-;8;=;3'
1045,'-7+0=2','-7+9=2',single,3,0,9,,,,,,,,,,'-;7;+;0;=;2','-;7;+;9;=;2'
1046,'-7+3=-5','-7+2=-5',single,3,3,2,,,,,,,,,,'-;7;+;3;=;-;5','-;7;+;2;=;-;5'
1047,'-9+-3=-6','-5+-3=-8',multi,1,9,5,7,6,8,,,,,,,'-;9;+;-;3;=;-;6','-;5;+;-;3;=;-;8'
1048,'-11+9=5','-4+9=5',single,1,11,4,,,,,,,,,,'-;11;+;9;=;5','-;4;+;9;=;5'
1049,'-0+6=-3','-9+6=-3',single,1,0,9,,,,,,,,,,'-;0;+;6;=;-;3','-;9;+;6;=;-;3'
1050,'1+-6=-3','1+-6=-5',single,6,3,5,,,,,,,,,,'1;+;-;6;=;-;3','1;+;-;6;=;-;5'
1051,'-5+-3=-7','-5+-2=-7',single,4,3,2,,,,,,,,,,'-;5;+;-;3;=;-;7','-;5;+;-;2;=;-;7'
1052,'-4+4=7','-4+11=7',single,3,4,11,,,,,,,,,,'-;4;+;4;=;7','-;4;+;11;=;7'
1053,'-12=-0+-6','-12=-6+-6',single,5,0,6,,,,,,,,,,'-;1;2;=;-;0;+;-;6','-;1;2;=;-;6;+;-;6'
1054,'-8+-6=-17','-8+-9=-17',single,4,6,9,,,,,,,,,,'-;8;+;-;6;=;-;1;7','-;8;+;-;9;=;-;1;7'
1055,'-6+8=-2','-8+6=-2',multi,3,8,6,1,6,8,,,,,,,'-;6;+;8;=;-;2','-;8;+;6;=;-;2'
1056,'-9--11=5','-6--11=5',single,1,9,6,,,,,,,,,,'-;9;-;-;11;=;5','-;6;-;-;11;=;5'
1057,'1+-4=-2','1+-4=-3',single,6,2,3,,,,,,,,,,'1;+;-;4;=;-;2','1;+;-;4;=;-;3'
1058,'-11=-7--4','-11--7=-4',multi,2,=,-,5,-,=,,,,,,,'-;11;=;-;7;-;-;4','-;11;-;-;7;=;-;4'
1059,'-4=-6+-5','-11=-6+-5',single,1,4,11,,,,,,,,,,'-;4;=;-;6;+;-;5','-;11;=;-;6;+;-;5'
1060,'-11+6=2','-4+6=2',single,1,11,4,,,,,,,,,,'-;11;+;6;=;2','-;4;+;6;=;2'
1061,'2=0+-7','2=9+-7',single,2,0,9,,,,,,,,,,'2;=;0;+;-;7','2;=;9;+;-;7'
1062,'9=-3--9','6=-3--9',single,0,9,6,,,,,,,,,,'9;=;-;3;-;-;9','6;=;-;3;-;-;9'
1063,'-2+-8=-16','-2+-8=-10',single,8,6,0,,,,,,,,,,'-;2;+;-;8;=;-;1;6','-;2;+;-;8;=;-;1;0'
1064,'-6+3=-9','-8+3=-5',multi,6,9,5,1,6,8,,,,,,,'-;6;+;3;=;-;9','-;8;+;3;=;-;5'
1065,'-9+6=0','-6+6=0',single,1,9,6,,,,,,,,,,'-;9;+;6;=;0','-;6;+;6;=;0'
1066,'-2+-4=-13','-2+-11=-13',single,4,4,11,,,,,,,,,,'-;2;+;-;4;=;-;1;3','-;2;+;-;11;=;-;1;3'
1067,'-8--3=-3','-8--5=-3',single,4,3,5,,,,,,,,,,'-;8;-;-;3;=;-;3','-;8;-;-;5;=;-;3'
1068,'9+-9=9','9+-9=0',single,5,9,0,,,,,,,,,,'9;+;-;9;=;9','9;+;-;9;=;0'
1069,'-8+-4=-13','-8+-4=-12',single,8,3,2,,,,,,,,,,'-;8;+;-;4;=;-;1;3','-;8;+;-;4;=;-;1;2'
1070,'-4--0=2','-4--6=2',single,4,0,6,,,,,,,,,,'-;4;-;-;0;=;2','-;4;-;-;6;=;2'
1071,'-3+-11=-16','-5+-11=-16',single,1,3,5,,,,,,,,,,'-;3;+;-;11;=;-;1;6','-;5;+;-;11;=;-;1;6'
1072,'-3--7=2','-5--7=2',single,1,3,5,,,,,,,,,,'-;3;-;-;7;=;2','-;5;-;-;7;=;2'
1073,'3+-7=-2','5+-7=-2',single,0,3,5,,,,,,,,,,'3;+;-;7;=;-;2','5;+;-;7;=;-;2'
1074,'0+-8=1','9+-8=1',single,0,0,9,,,,,,,,,,'0;+;-;8;=;1','9;+;-;8;=;1'
1075,'-1+-8=-6','-1+-8=-9',single,7,6,9,,,,,,,,,,'-;1;+;-;8;=;-;6','-;1;+;-;8;=;-;9'
1076,'-5--9=6','-3--9=6',single,1,5,3,,,,,,,,,,'-;5;-;-;9;=;6','-;3;-;-;9;=;6'
1077,'-9+5=-6','-9+3=-6',single,3,5,3,,,,,,,,,,'-;9;+;5;=;-;6','-;9;+;3;=;-;6'
1078,'-3+-2=-6','-3+-3=-6',single,4,2,3,,,,,,,,,,'-;3;+;-;2;=;-;6','-;3;+;-;3;=;-;6'
1079,'1+-7=-9','1+-7=-6',single,6,9,6,,,,,,,,,,'1;+;-;7;=;-;9','1;+;-;7;=;-;6'
1080,'-6+6=-3','-9+6=-3',single,1,6,9,,,,,,,,,,'-;6;+;6;=;-;3','-;9;+;6;=;-;3'
1081,'-3+6=2','-3+6=3',single,5,2,3,,,,,,,,,,'-;3;+;6;=;2','-;3;+;6;=;3'
1082,'-2+3=3','-2+5=3',single,3,3,5,,,,,,,,,,'-;2;+;3;=;3','-;2;+;5;=;3'
1083,'-7+-3=-19','-7+-3=-10',single,8,9,0,,,,,,,,,,'-;7;+;-;3;=;-;1;9','-;7;+;-;3;=;-;1;0'
1084,'8+-3=3','8+-3=5',single,5,3,5,,,,,,,,,,'8;+;-;3;=;3','8;+;-;3;=;5'
1085,'-6+-7=-19','-8+-7=-15',multi,8,9,5,1,6,8,,,,,,,'-;6;+;-;7;=;-;1;9','-;8;+;-;7;=;-;1;5'
1086,'-9+-6=-13','-8+-5=-13',multi,4,6,5,1,9,8,,,,,,,'-;9;+;-;6;=;-;1;3','-;8;+;-;5;=;-;1;3'
1087,'-8--4=-11','-8--4=-4',single,7,11,4,,,,,,,,,,'-;8;-;-;4;=;-;11','-;8;-;-;4;=;-;4'
1088,'-4+-2=-9','-4+-2=-6',single,7,9,6,,,,,,,,,,'-;4;+;-;2;=;-;9','-;4;+;-;2;=;-;6'
1089,'-11+-8=-10','-11+-8=-19',single,8,0,9,,,,,,,,,,'-;11;+;-;8;=;-;1;0','-;11;+;-;8;=;-;1;9'
1090,'-9--9=3','-6--9=3',single,1,9,6,,,,,,,,,,'-;9;-;-;9;=;3','-;6;-;-;9;=;3'
1091,'-7+-9=-10','-7+-9=-16',single,8,0,6,,,,,,,,,,'-;7;+;-;9;=;-;1;0','-;7;+;-;9;=;-;1;6'
1092,'2+-7=-4','3+-7=-4',single,0,2,3,,,,,,,,,,'2;+;-;7;=;-;4','3;+;-;7;=;-;4'
1093,'-4--5=-6','-11--5=-6',single,1,4,11,,,,,,,,,,'-;4;-;-;5;=;-;6','-;11;-;-;5;=;-;6'
1094,'9+-1=5','6+-1=5',single,0,9,6,,,,,,,,,,'9;+;-;1;=;5','6;+;-;1;=;5'
1095,'-0--3=-6','-9--3=-6',single,1,0,9,,,,,,,,,,'-;0;-;-;3;=;-;6','-;9;-;-;3;=;-;6'
1096,'-6+9=-3','-8+5=-3',multi,3,9,5,1,6,8,,,,,,,'-;6;+;9;=;-;3','-;8;+;5;=;-;3'
1097,'3+-6=-6','3+-9=-6',single,3,6,9,,,,,,,,,,'3;+;-;6;=;-;6','3;+;-;9;=;-;6'
1098,'-8=-6--2','-8--6=-2',multi,2,=,-,5,-,=,,,,,,,'-;8;=;-;6;-;-;2','-;8;-;-;6;=;-;2'
1099,'-3=5+-6','-3=3+-6',single,3,5,3,,,,,,,,,,'-;3;=;5;+;-;6','-;3;=;3;+;-;6'
1100,'-11+-9=-18','-11+-8=-19',multi,8,8,9,4,9,8,,,,,,,'-;11;+;-;9;=;-;1;8','-;11;+;-;8;=;-;1;9'
1101,'-11+-2=-15','-11+-2=-13',single,8,5,3,,,,,,,,,,'-;11;+;-;2;=;-;1;5','-;11;+;-;2;=;-;1;3'
1102,'-5+-9=-11','-5+-6=-11',single,4,9,6,,,,,,,,,,'-;5;+;-;9;=;-;11','-;5;+;-;6;=;-;11'
1103,'-2=-3-1','-2--3=1',multi,2,=,-,5,-,=,,,,,,,'-;2;=;-;3;-;1','-;2;-;-;3;=;1'
1104,'9--9=-6','3+-9=-6',minus_to_plus,0,9,3,1,-,+,,,,,,,'9;-;-;9;=;-;6','3;+;-;9;=;-;6'
1105,'-8--1=-9','-9--1=-8',multi,1,8,9,7,9,8,,,,,,,'-;8;-;-;1;=;-;9','-;9;-;-;1;=;-;8'
1106,'-5=-1--4','-5--1=-4',multi,2,=,-,5,-,=,,,,,,,'-;5;=;-;1;-;-;4','-;5;-;-;1;=;-;4'
1107,'3+-9=-0','3+-9=-6',single,6,0,6,,,,,,,,,,'3;+;-;9;=;-;0','3;+;-;9;=;-;6'
1108,'7+-7=9','7+-7=0',single,5,9,0,,,,,,,,,,'7;+;-;7;=;9','7;+;-;7;=;0'
1109,'-1+5=6','-1+6=5',multi,5,6,5,3,5,6,,,,,,,'-;1;+;5;=;6','-;1;+;6;=;5'
1110,'-6--1=-8','-9--1=-8',single,1,6,9,,,,,,,,,,'-;6;-;-;1;=;-;8','-;9;-;-;1;=;-;8'
1111,'-2--6=7','-2--9=7',single,4,6,9,,,,,,,,,,'-;2;-;-;6;=;7','-;2;-;-;9;=;7'
1112,'-3+4=2','-2+4=2',single,1,3,2,,,,,,,,,,'-;3;+;4;=;2','-;2;+;4;=;2'
1113,'-9=-5--4','-5=-9--4',multi,1,9,5,4,5,9,,,,,,,'-;9;=;-;5;-;-;4','-;5;=;-;9;-;-;4'
1114,'1=-0--7','1=-6--7',single,3,0,6,,,,,,,,,,'1;=;-;0;-;-;7','1;=;-;6;-;-;7'
1115,'11+-5=8','11+-3=8',single,3,5,3,,,,,,,,,,'11;+;-;5;=;8','11;+;-;3;=;8'
1116,'-8+-2=-16','-8+-2=-10',single,8,6,0,,,,,,,,,,'-;8;+;-;2;=;-;1;6','-;8;+;-;2;=;-;1;0'
1117,'5+-8=3','9+-6=3',multi,3,8,6,0,5,9,,,,,,,'5;+;-;8;=;3','9;+;-;6;=;3'
1118,'-2--0=4','-2--6=4',single,4,0,6,,,,,,,,,,'-;2;-;-;0;=;4','-;2;-;-;6;=;4'
1119,'-1+-4=-3','-1+-4=-5',single,7,3,5,,,,,,,,,,'-;1;+;-;4;=;-;3','-;1;+;-;4;=;-;5'
1120,'4+-3=2','4+-2=2',single,3,3,2,,,,,,,,,,'4;+;-;3;=;2','4;+;-;2;=;2'
1121,'1+-1=9','1+-1=0',single,5,9,0,,,,,,,,,,'1;+;-;1;=;9','1;+;-;1;=;0'
1122,'2+-4=-1','3+-4=-1',single,0,2,3,,,,,,,,,,'2;+;-;4;=;-;1','3;+;-;4;=;-;1'
1123,'-5=-6-1','-5--6=1',multi,2,=,-,5,-,=,,,,,,,'-;5;=;-;6;-;1','-;5;-;-;6;=;1'
1124,'-1--9=5','-1--6=5',single,4,9,6,,,,,,,,,,'-;1;-;-;9;=;5','-;1;-;-;6;=;5'
1125,'8+-4=11','8+-4=4',single,5,11,4,,,,,,,,,,'8;+;-;4;=;11','8;+;-;4;=;4'
1126,'-11--2=-8','-11--3=-8',single,4,2,3,,,,,,,,,,'-;11;-;-;2;=;-;8','-;11;-;-;3;=;-;8'
1127,'-4+9=-2','-11+9=-2',single,1,4,11,,,,,,,,,,'-;4;+;9;=;-;2','-;11;+;9;=;-;2'
1128,'-9--2=-4','-6--2=-4',single,1,9,6,,,,,,,,,,'-;9;-;-;2;=;-;4','-;6;-;-;2;=;-;4'
1129,'-11--9=5','-4--9=5',single,1,11,4,,,,,,,,,,'-;11;-;-;9;=;5','-;4;-;-;9;=;5'
1130,'-70=-1+-3','-10=-7+-3',multi,1,7,1,5,1,7,,,,,,,'-;7;0;=;-;1;+;-;3','-;1;0;=;-;7;+;-;3'
1131,'-3+2=0','-2+2=0',single,1,3,2,,,,,,,,,,'-;3;+;2;=;0','-;2;+;2;=;0'
1132,'-11+-9=-13','-4+-9=-13',single,1,11,4,,,,,,,,,,'-;11;+;-;9;=;-;1;3','-;4;+;-;9;=;-;1;3'
1133,'-4=-0+5','-4=-9+5',single,4,0,9,,,,,,,,,,'-;4;=;-;0;+;5','-;4;=;-;9;+;5'
1134,'2+-6=-11','2+-6=-4',single,6,11,4,,,,,,,,,,'2;+;-;6;=;-;11','2;+;-;6;=;-;4'
1135,'-0+-3=-12','-9+-3=-12',single,1,0,9,,,,,,,,,,'-;0;+;-;3;=;-;1;2','-;9;+;-;3;=;-;1;2'
1136,'-6--0=3','-6--9=3',single,4,0,9,,,,,,,,,,'-;6;-;-;0;=;3','-;6;-;-;9;=;3'
1137,'-5--3=0','-5--5=0',single,4,3,5,,,,,,,,,,'-;5;-;-;3;=;0','-;5;-;-;5;=;0'
1138,'11+-0=5','11+-6=5',single,3,0,6,,,,,,,,,,'11;+;-;0;=;5','11;+;-;6;=;5'
1139,'8=-3+4','8=-3+11',single,5,4,11,,,,,,,,,,'8;=;-;3;+;4','8;=;-;3;+;11'
1140,'9+-3=3','6+-3=3',single,0,9,6,,,,,,,,,,'9;+;-;3;=;3','6;+;-;3;=;3'
1141,'-3=-4-1','-3--4=1',multi,2,=,-,5,-,=,,,,,,,'-;3;=;-;4;-;1','-;3;-;-;4;=;1'
1142,'5+-3=3','5+-2=3',single,3,3,2,,,,,,,,,,'5;+;-;3;=;3','5;+;-;2;=;3'
1143,'2+-4=-3','2+-4=-2',single,6,3,2,,,,,,,,,,'2;+;-;4;=;-;3','2;+;-;4;=;-;2'
1144,'-2+7=4','-3+7=4',single,1,2,3,,,,,,,,,,'-;2;+;7;=;4','-;3;+;7;=;4'
1145,'-9=-1--8','-9--1=-8',multi,2,=,-,5,-,=,,,,,,,'-;9;=;-;1;-;-;8','-;9;-;-;1;=;-;8'
1146,'-2--11=0','-2--11=9',single,6,0,9,,,,,,,,,,'-;2;-;-;11;=;0','-;2;-;-;11;=;9'
1147,'-5=-8+5','-3=-8+5',single,1,5,3,,,,,,,,,,'-;5;=;-;8;+;5','-;3;=;-;8;+;5'
1148,'-6--7=-2','-9--7=-2',single,1,6,9,,,,,,,,,,'-;6;-;-;7;=;-;2','-;9;-;-;7;=;-;2'
1149,'9=-2--2','0=-2--2',single,0,9,0,,,,,,,,,,'9;=;-;2;-;-;2','0;=;-;2;-;-;2'
1150,'-9=5+-11','-6=5+-11',single,1,9,6,,,,,,,,,,'-;9;=;5;+;-;11','-;6;=;5;+;-;11'
1151,'-3+5=3','-3+5=2',single,5,3,2,,,,,,,,,,'-;3;+;5;=;3','-;3;+;5;=;2'
1152,'-5+6=4','-5+9=4',single,3,6,9,,,,,,,,,,'-;5;+;6;=;4','-;5;+;9;=;4'
1153,'-0+-5=-14','-9+-5=-14',single,1,0,9,,,,,,,,,,'-;0;+;-;5;=;-;1;4','-;9;+;-;5;=;-;1;4'
1154,'-3--6=-9','-9--6=-3',multi,7,9,3,1,3,9,,,,,,,'-;3;-;-;6;=;-;9','-;9;-;-;6;=;-;3'
1155,'-7--7=6','-7--7=0',single,6,6,0,,,,,,,,,,'-;7;-;-;7;=;6','-;7;-;-;7;=;0'
1156,'-9+-5=-16','-9+-6=-15',multi,8,6,5,4,5,6,,,,,,,'-;9;+;-;5;=;-;1;6','-;9;+;-;6;=;-;1;5'
1157,'8+-3=3','8+-5=3',single,3,3,5,,,,,,,,,,'8;+;-;3;=;3','8;+;-;5;=;3'
1158,'0=-0+6','0=-6+6',single,3,0,6,,,,,,,,,,'0;=;-;0;+;6','0;=;-;6;+;6'
1159,'0+-8=-2','6+-8=-2',single,0,0,6,,,,,,,,,,'0;+;-;8;=;-;2','6;+;-;8;=;-;2'
1160,'1+-3=-1','1+-2=-1',single,3,3,2,,,,,,,,,,'1;+;-;3;=;-;1','1;+;-;2;=;-;1'
1161,'11+-1=16','11+-1=10',single,6,6,0,,,,,,,,,,'11;+;-;1;=;1;6','11;+;-;1;=;1;0'
1162,'-9+-7=-10','-9+-7=-16',single,8,0,6,,,,,,,,,,'-;9;+;-;7;=;-;1;0','-;9;+;-;7;=;-;1;6'
1163,'3+-7=-11','3+-7=-4',single,6,11,4,,,,,,,,,,'3;+;-;7;=;-;11','3;+;-;7;=;-;4'
1164,'1=-9+8','1=-8+9',multi,5,8,9,3,9,8,,,,,,,'1;=;-;9;+;8','1;=;-;8;+;9'
1165,'-3+-1=-70','-3+-7=-10',multi,7,7,1,4,1,7,,,,,,,'-;3;+;-;1;=;-;7;0','-;3;+;-;7;=;-;1;0'
1166,'-6+-0=-12','-6+-6=-12',single,4,0,6,,,,,,,,,,'-;6;+;-;0;=;-;1;2','-;6;+;-;6;=;-;1;2'
1167,'-4+-4=-15','-11+-4=-15',single,1,4,11,,,,,,,,,,'-;4;+;-;4;=;-;1;5','-;11;+;-;4;=;-;1;5'
1168,'5+-4=-6','5+-11=-6',single,3,4,11,,,,,,,,,,'5;+;-;4;=;-;6','5;+;-;11;=;-;6'
1169,'7+-6=-2','7+-9=-2',single,3,6,9,,,,,,,,,,'7;+;-;6;=;-;2','7;+;-;9;=;-;2'
1170,'-3--1=-4','-5--1=-4',single,1,3,5,,,,,,,,,,'-;3;-;-;1;=;-;4','-;5;-;-;1;=;-;4'
1171,'-3+-2=-3','-3+-2=-5',single,7,3,5,,,,,,,,,,'-;3;+;-;2;=;-;3','-;3;+;-;2;=;-;5'
1172,'4+-7=-5','4+-7=-3',single,6,5,3,,,,,,,,,,'4;+;-;7;=;-;5','4;+;-;7;=;-;3'
1173,'-6+3=-4','-6+2=-4',single,3,3,2,,,,,,,,,,'-;6;+;3;=;-;4','-;6;+;2;=;-;4'
1174,'-11+-6=-15','-11+-5=-16',multi,4,6,5,8,5,6,,,,,,,'-;11;+;-;6;=;-;1;5','-;11;+;-;5;=;-;1;6'
1175,'11+-2=6','11+-2=9',single,5,6,9,,,,,,,,,,'11;+;-;2;=;6','11;+;-;2;=;9'
1176,'-2+11=6','-2+11=9',single,5,6,9,,,,,,,,,,'-;2;+;11;=;6','-;2;+;11;=;9'
1177,'-9+8=2','-6+8=2',single,1,9,6,,,,,,,,,,'-;9;+;8;=;2','-;6;+;8;=;2'
1178,'-3+-11=-13','-2+-11=-13',single,1,3,2,,,,,,,,,,'-;3;+;-;11;=;-;1;3','-;2;+;-;11;=;-;1;3'
1179,'-0+-2=-18','-8+-2=-10',multi,8,8,0,1,0,8,,,,,,,'-;0;+;-;2;=;-;1;8','-;8;+;-;2;=;-;1;0'
1180,'-8+4=-11','-8+4=-4',single,6,11,4,,,,,,,,,,'-;8;+;4;=;-;11','-;8;+;4;=;-;4'
1181,'-3+11=6','-5+11=6',single,1,3,5,,,,,,,,,,'-;3;+;11;=;6','-;5;+;11;=;6'
1182,'-4+2=-9','-11+2=-9',single,1,4,11,,,,,,,,,,'-;4;+;2;=;-;9','-;11;+;2;=;-;9'
1183,'-0+9=0','-9+9=0',single,1,0,9,,,,,,,,,,'-;0;+;9;=;0','-;9;+;9;=;0'
1184,'-0--2=-7','-9--2=-7',single,1,0,9,,,,,,,,,,'-;0;-;-;2;=;-;7','-;9;-;-;2;=;-;7'
1185,'2+-5=-5','2+-5=-3',single,6,5,3,,,,,,,,,,'2;+;-;5;=;-;5','2;+;-;5;=;-;3'
1186,'9+-11=-5','6+-11=-5',single,0,9,6,,,,,,,,,,'9;+;-;11;=;-;5','6;+;-;11;=;-;5'
1187,'-5--7=4','-3--7=4',single,1,5,3,,,,,,,,,,'-;5;-;-;7;=;4','-;3;-;-;7;=;4'
1188,'-8--5=-5','-8--5=-3',single,7,5,3,,,,,,,,,,'-;8;-;-;5;=;-;5','-;8;-;-;5;=;-;3'
1189,'-9+6=-2','-9+6=-3',single,6,2,3,,,,,,,,,,'-;9;+;6;=;-;2','-;9;+;6;=;-;3'
1190,'7+-11=-11','7+-11=-4',single,6,11,4,,,,,,,,,,'7;+;-;11;=;-;11','7;+;-;11;=;-;4'
1191,'-8+-9=-71','-8+-9=-17',multi,7,7,1,8,1,7,,,,,,,'-;8;+;-;9;=;-;7;1','-;8;+;-;9;=;-;1;7'
1192,'-1+7=9','-1+7=6',single,5,9,6,,,,,,,,,,'-;1;+;7;=;9','-;1;+;7;=;6'
1193,'-5+-2=-5','-3+-2=-5',single,1,5,3,,,,,,,,,,'-;5;+;-;2;=;-;5','-;3;+;-;2;=;-;5'
1194,'-4+8=11','-4+8=4',single,5,11,4,,,,,,,,,,'-;4;+;8;=;11','-;4;+;8;=;4'
1195,'-11+-6=-71','-11+-6=-17',multi,7,7,1,8,1,7,,,,,,,'-;11;+;-;6;=;-;7;1','-;11;+;-;6;=;-;1;7'
1196,'-7--3=-11','-7--3=-4',single,7,11,4,,,,,,,,,,'-;7;-;-;3;=;-;11','-;7;-;-;3;=;-;4'
1197,'2+-2=6','2+-2=0',single,5,6,0,,,,,,,,,,'2;+;-;2;=;6','2;+;-;2;=;0'
1198,'-11+5=-0','-11+5=-6',single,6,0,6,,,,,,,,,,'-;11;+;5;=;-;0','-;11;+;5;=;-;6'
1199,'7+-11=3','7+-4=3',single,3,11,4,,,,,,,,,,'7;+;-;11;=;3','7;+;-;4;=;3'
1200,'3=-1--11','3=-1--4',single,6,11,4,,,,,,,,,,'3;=;-;1;-;-;11','3;=;-;1;-;-;4'
1201,'-2+-7=-10','-3+-7=-10',single,1,2,3,,,,,,,,,,'-;2;+;-;7;=;-;1;0','-;3;+;-;7;=;-;1;0'
1202,'-6+-3=-11','-6+-5=-11',single,4,3,5,,,,,,,,,,'-;6;+;-;3;=;-;11','-;6;+;-;5;=;-;11'
1203,'-4+6=5','-4+9=5',single,3,6,9,,,,,,,,,,'-;4;+;6;=;5','-;4;+;9;=;5'
1204,'-6=-6--3','-6=-9--3',single,4,6,9,,,,,,,,,,'-;6;=;-;6;-;-;3','-;6;=;-;9;-;-;3'
1205,'-9+-1=-16','-9+-1=-10',single,8,6,0,,,,,,,,,,'-;9;+;-;1;=;-;1;6','-;9;+;-;1;=;-;1;0'
1206,'-3=-8-5','-3--8=5',multi,2,=,-,5,-,=,,,,,,,'-;3;=;-;8;-;5','-;3;-;-;8;=;5'
1207,'-2+-6=-11','-2+-9=-11',single,4,6,9,,,,,,,,,,'-;2;+;-;6;=;-;11','-;2;+;-;9;=;-;11'
1208,'-6=-9+2','-6=-9+3',single,6,2,3,,,,,,,,,,'-;6;=;-;9;+;2','-;6;=;-;9;+;3'
1209,'-1=-3-2','-1--3=2',multi,2,=,-,5,-,=,,,,,,,'-;1;=;-;3;-;2','-;1;-;-;3;=;2'
1210,'2=-2+5','2=-3+5',single,3,2,3,,,,,,,,,,'2;=;-;2;+;5','2;=;-;3;+;5'
1211,'4+-5=6','11+-5=6',single,0,4,11,,,,,,,,,,'4;+;-;5;=;6','11;+;-;5;=;6'
1212,'11+-4=0','4+-4=0',single,0,11,4,,,,,,,,,,'11;+;-;4;=;0','4;+;-;4;=;0'
1213,'-8--3=-6','-8--2=-6',single,4,3,2,,,,,,,,,,'-;8;-;-;3;=;-;6','-;8;-;-;2;=;-;6'
1214,'3+-9=6','9+-3=6',multi,3,9,3,0,3,9,,,,,,,'3;+;-;9;=;6','9;+;-;3;=;6'
1215,'-6+2=-11','-6+2=-4',single,6,11,4,,,,,,,,,,'-;6;+;2;=;-;11','-;6;+;2;=;-;4'
1216,'-2+-2=-11','-2+-2=-4',single,7,11,4,,,,,,,,,,'-;2;+;-;2;=;-;11','-;2;+;-;2;=;-;4'
1217,'-3=-2--1','-3--2=-1',multi,2,=,-,5,-,=,,,,,,,'-;3;=;-;2;-;-;1','-;3;-;-;2;=;-;1'
1218,'-9+-8=-19','-9+-9=-18',multi,4,8,9,8,9,8,,,,,,,'-;9;+;-;8;=;-;1;9','-;9;+;-;9;=;-;1;8'
1219,'3+-5=-3','2+-5=-3',single,0,3,2,,,,,,,,,,'3;+;-;5;=;-;3','2;+;-;5;=;-;3'
1220,'-6--4=5','-6--11=5',single,4,4,11,,,,,,,,,,'-;6;-;-;4;=;5','-;6;-;-;11;=;5'
1221,'-6+-4=-16','-6+-4=-10',single,8,6,0,,,,,,,,,,'-;6;+;-;4;=;-;1;6','-;6;+;-;4;=;-;1;0'
1222,'-3--8=6','-2--8=6',single,1,3,2,,,,,,,,,,'-;3;-;-;8;=;6','-;2;-;-;8;=;6'
1223,'-9+-11=-26','-9+-11=-20',single,8,6,0,,,,,,,,,,'-;9;+;-;11;=;-;2;6','-;9;+;-;11;=;-;2;0'
1224,'-9--5=-6','-9--3=-6',single,4,5,3,,,,,,,,,,'-;9;-;-;5;=;-;6','-;9;-;-;3;=;-;6'
1225,'-1=-4+2','-1=-4+3',single,6,2,3,,,,,,,,,,'-;1;=;-;4;+;2','-;1;=;-;4;+;3'
1226,'-2+-0=-8','-2+-6=-8',single,4,0,6,,,,,,,,,,'-;2;+;-;0;=;-;8','-;2;+;-;6;=;-;8'
1227,'-6+-8=-18','-8+-8=-16',multi,8,8,6,1,6,8,,,,,,,'-;6;+;-;8;=;-;1;8','-;8;+;-;8;=;-;1;6'
